ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,t
1.284175,0.309175,0.533505,0.331214,0.291012,-0.076092,0.540608,2.144237,0.137650,0.013903,0.032998,0.050787,0.055523,0.040736,0.059006,0.138792,-0.457709,-0.220409,0.101483,0.233514,0.204611,0.020857,-0.043663,-0.217499,0.214893,-0.020359,-0.607581,-0.727582,-0.641202,-0.202615,-0.324639,-0.435285,0.476182,0.487175,0.071840,0.886214,0.014593,-0.746287,-4.922343,2.155588,0.378767,0.233905,0.084262,-0.062999,-0.082754,0.016457,-0.335469,0.342702,-0.610846,-0.677496,-0.969029,-1.087141,-0.694773,0.258455,-1.340860,0.108168,1.383715,1.036444,1.817944,1.934437,1.491363,-0.194298,3.758403,-0.515860,-8.191838,-19.509013,-1.816009,1.612638,0.061249,-7.781714,20.702342,-9.521537,-1.895996,-1.425073,-0.792338,-0.048767,-0.029733,-0.599767,-0.362776,-1.959674,1.466177,-1.291972,-1.843553,-2.659589,-0.297893,-5.431978,-4.425544,1.393766,-2.671399,6.743846,1.172330,0.878375,-1.096256,12.924273,-3.195379,-1.469317,-2.087184,-2.925342,-2.504062,-2.914895,-3.824936,-4.812486,0.653683,-1.416619,11.791043,4.676936,-0.200591,-3.674493,-5.746469,-3.482376,0.406817,9.255453,-16.499837,-11.480729,-9.567927,-12.401363,-17.165576,-23.075077,4.429743,-20.463156,-8.456018,-7.927858,-6.232839,-7.564919,-10.131604,-13.857913,1.620217,-7.794991,0.004167
1.286156,0.311199,0.533794,0.334896,0.291075,-0.079196,0.520097,2.153181,0.139302,0.014957,0.033406,0.050541,0.055144,0.040788,0.057613,0.140231,-0.460216,-0.223198,0.097444,0.228990,0.201734,0.021947,-0.049245,-0.217033,0.220684,-0.016042,-0.600002,-0.719527,-0.634979,-0.203414,-0.308975,-0.437420,0.442059,0.405888,0.064276,0.892932,0.014844,-0.778703,-4.836083,2.115902,0.370869,0.227972,0.080964,-0.063193,-0.082855,0.013968,-0.336979,0.334531,-0.604741,-0.682864,-0.976695,-1.098230,-0.696037,0.235863,-1.359299,0.113963,1.372590,1.064552,1.822840,1.938099,1.486784,-0.140422,3.745089,-0.521987,-8.871761,-19.915786,-1.467019,2.020698,0.667648,-7.291041,22.334470,-10.820900,-2.183021,-1.620470,-0.915676,-0.125865,-0.105370,-0.720264,-0.070340,-2.250745,1.362645,-1.163746,-1.958657,-2.640453,-0.267512,-5.845238,-4.022887,1.098100,-2.745179,6.272043,0.813114,0.349738,-1.469287,13.657564,-4.127211,-0.562274,-2.081723,-2.935471,-2.510293,-2.928088,-3.834093,-4.802257,0.655582,-1.416751,11.672574,4.609523,-0.130875,-3.475540,-5.571429,-3.523826,0.716393,9.077274,-16.597140,-11.546701,-9.644054,-12.464245,-17.222331,-23.107987,4.459188,-20.474448,-8.483099,-7.965204,-6.290366,-7.620252,-10.168068,-13.851374,1.644780,-7.741297,0.004167
1.287995,0.312885,0.534051,0.338607,0.291140,-0.082434,0.499947,2.161958,0.140924,0.015988,0.033801,0.050294,0.054765,0.040825,0.056217,0.141637,-0.462696,-0.226009,0.093373,0.224420,0.198852,0.022944,-0.054904,-0.216544,0.226431,-0.011610,-0.592404,-0.711456,-0.628773,-0.203989,-0.293367,-0.439582,0.405104,0.322905,0.058165,0.901351,0.017622,-0.809074,-4.743022,2.070802,0.361775,0.221226,0.077151,-0.063710,-0.083272,0.010977,-0.337271,0.325148,-0.599068,-0.687697,-0.984841,-1.109238,-0.697175,0.211548,-1.376061,0.118528,1.361158,1.090693,1.826239,1.939559,1.480650,-0.083491,3.727892,-0.524335,-9.577223,-20.257609,-1.075888,2.457668,1.292294,-6.708440,23.934773,-12.162838,-2.476182,-1.819468,-1.039296,-0.201185,-0.178850,-0.840170,0.149931,-2.548219,1.256695,-1.000123,-2.055422,-2.602625,-0.233535,-6.262363,-3.612496,0.791065,-2.804744,5.726064,0.410603,-0.231294,-1.871940,14.354374,-5.025524,0.390132,-2.077592,-2.945587,-2.516146,-2.941089,-3.843501,-4.792202,0.658405,-1.418777,11.558267,4.545792,-0.057858,-3.271254,-5.387836,-3.551023,0.987001,8.906131,-16.693493,-11.609751,-9.717732,-12.526143,-17.280225,-23.144602,4.497742,-20.484365,-8.510882,-8.001754,-6.346438,-7.675564,-10.205857,-13.846731,1.674779,-7.687386,0.004167
1.289681,0.314224,0.534282,0.342354,0.291217,-0.085799,0.480184,2.170546,0.142509,0.016990,0.034180,0.050044,0.054383,0.040846,0.054822,0.143004,-0.465153,-0.228841,0.089268,0.219804,0.195966,0.023840,-0.060632,-0.216035,0.232131,-0.007069,-0.584790,-0.703376,-0.622593,-0.204327,-0.277831,-0.441755,0.365210,0.238498,0.053685,0.911590,0.023002,-0.837017,-4.643294,2.020111,0.351459,0.213650,0.072823,-0.064541,-0.083995,0.007486,-0.336645,0.314525,-0.593838,-0.691850,-0.993388,-1.120088,-0.698172,0.185495,-1.391113,0.121814,1.349477,1.114558,1.827961,1.938596,1.472837,-0.023656,3.706952,-0.522714,-10.304174,-20.530200,-0.643409,2.922807,1.931658,-6.030845,25.503422,-13.540997,-2.774346,-2.021406,-1.162769,-0.274439,-0.249782,-0.958760,0.308529,-2.850779,1.150998,-0.799882,-2.131751,-2.545189,-0.195669,-6.682148,-3.192006,0.475369,-2.851739,5.106339,-0.035551,-0.864967,-2.304750,15.008695,-5.888494,1.382610,-2.074661,-2.955600,-2.521516,-2.953815,-3.853169,-4.782421,0.662528,-1.422577,11.447320,4.485142,0.018161,-3.062051,-5.196407,-3.564742,1.223355,8.740985,-16.788813,-11.669497,-9.788251,-12.586499,-17.339118,-23.185383,4.547198,-20.493317,-8.539284,-8.037281,-6.400752,-7.730548,-10.244885,-13.844313,1.711124,-7.633592,0.004167
1.291201,0.315213,0.534495,0.346145,0.291316,-0.089279,0.460836,2.178921,0.144054,0.017962,0.034542,0.049790,0.053996,0.040847,0.053431,0.144327,-0.467589,-0.231689,0.085128,0.215142,0.193076,0.024629,-0.066424,-0.215513,0.237783,-0.002430,-0.577169,-0.695299,-0.616444,-0.204415,-0.262382,-0.443921,0.322288,0.152954,0.051006,0.923767,0.031045,-0.862137,-4.537029,1.963679,0.339902,0.205234,0.067980,-0.065678,-0.085014,0.003501,-0.335358,0.302643,-0.589051,-0.695168,-1.002253,-1.130699,-0.699013,0.157693,-1.404412,0.123786,1.337601,1.135841,1.827825,1.934993,1.463220,0.038904,3.682417,-0.516957,-11.047664,-20.729827,-0.171315,3.414547,2.581374,-5.256731,27.040415,-14.948319,-3.076304,-2.225575,-1.285655,-0.345355,-0.317790,-1.075287,0.416824,-3.156985,1.048606,-0.562150,-2.185460,-2.467303,-0.153532,-7.103360,-2.758969,0.154129,-2.888554,4.414224,-0.525481,-1.551040,-2.768025,15.615017,-6.714067,2.408764,-2.072780,-2.965406,-2.526289,-2.966177,-3.863105,-4.773018,0.668342,-1.428008,11.338871,4.426967,0.096857,-2.848446,-4.997999,-3.566019,1.430845,8.580681,-16.883036,-11.725538,-9.854856,-12.644711,-17.398853,-23.230773,4.609460,-20.501731,-8.568211,-8.071538,-6.452979,-7.784871,-10.285051,-13.844444,1.754791,-7.580273,0.004167
1.292542,0.315845,0.534697,0.349987,0.291449,-0.092863,0.441932,2.187059,0.145552,0.018899,0.034883,0.049531,0.053604,0.040827,0.052048,0.145601,-0.470004,-0.234550,0.080951,0.210436,0.190183,0.025302,-0.072271,-0.214983,0.243387,0.002297,-0.569549,-0.687234,-0.610334,-0.204242,-0.247035,-0.446065,0.276269,0.066579,0.050295,0.937993,0.041796,-0.884031,-4.424361,1.901383,0.327086,0.195967,0.062625,-0.067111,-0.086318,-0.000969,-0.333620,0.289484,-0.584691,-0.697498,-1.011341,-1.140985,-0.699678,0.128134,-1.415908,0.124421,1.325571,1.154240,1.825648,1.928531,1.451672,0.103991,3.654442,-0.506923,-11.801729,-20.853365,0.337706,3.930295,3.236184,-4.386338,28.545490,-16.376948,-3.380749,-2.431193,-1.407493,-0.413654,-0.382499,-1.188977,0.486984,-3.465241,0.952917,-0.286463,-2.214285,-2.368171,-0.106646,-7.524752,-2.310918,-0.169093,-2.918339,3.652124,-1.059077,-2.288710,-3.261805,16.168429,-7.500160,3.460823,-2.071771,-2.974886,-2.530351,-2.978082,-3.873312,-4.764094,0.676231,-1.434898,11.231996,4.370605,0.177867,-2.631033,-4.793670,-3.556013,1.615467,8.423992,-16.976091,-11.777451,-9.916762,-12.700149,-17.459225,-23.281179,4.686461,-20.510073,-8.597548,-8.104243,-6.502772,-7.838173,-10.326228,-13.847428,1.806768,-7.527815,0.004167
1.293691,0.316119,0.534896,0.353891,0.291627,-0.096537,0.423496,2.194935,0.146998,0.019799,0.035204,0.049266,0.053206,0.040784,0.050673,0.146822,-0.472401,-0.237420,0.076737,0.205686,0.187288,0.025853,-0.078166,-0.214450,0.248941,0.007099,-0.561936,-0.679194,-0.604272,-0.203797,-0.231805,-0.448169,0.227108,-0.020312,0.051705,0.954368,0.055275,-0.902299,-4.305421,1.833135,0.313002,0.185843,0.056762,-0.068830,-0.087893,-0.005913,-0.331590,0.275043,-0.580731,-0.698679,-1.020548,-1.150857,-0.700148,0.096819,-1.425537,0.123711,1.313417,1.169462,1.821247,1.918994,1.438067,0.171384,3.623191,-0.492506,-12.559161,-20.898417,0.879954,4.466427,3.889845,-3.422176,30.018526,-17.818188,-3.686271,-2.637398,-1.527790,-0.479065,-0.443539,-1.299034,0.531865,-3.773788,0.867742,0.027155,-2.215904,-2.247096,-0.054444,-7.945177,-1.845330,-0.490253,-2.945210,2.823634,-1.635958,-3.076519,-3.785767,16.665047,-8.244726,4.529509,-2.071444,-2.983909,-2.533582,-2.989428,-3.883788,-4.755754,0.686583,-1.443043,11.125806,4.315362,0.260779,-2.410537,-4.584603,-3.536096,1.783751,8.269660,-17.067925,-11.824808,-9.973160,-12.752142,-17.519985,-23.336988,4.780190,-20.518830,-8.627177,-8.135092,-6.549772,-7.890060,-10.368261,-13.853561,1.868081,-7.476630,0.004167
1.294636,0.316031,0.535101,0.357864,0.291862,-0.100287,0.405557,2.202526,0.148387,0.020657,0.035500,0.048992,0.052798,0.040716,0.049309,0.147983,-0.474782,-0.240295,0.072484,0.200895,0.184392,0.026275,-0.084102,-0.213920,0.254445,0.011963,-0.554342,-0.671191,-0.598265,-0.203072,-0.216706,-0.450213,0.174792,-0.107392,0.055375,0.972977,0.071478,-0.916550,-4.180343,1.758883,0.297646,0.174861,0.050397,-0.070823,-0.089722,-0.011314,-0.329373,0.259316,-0.577128,-0.698554,-1.029761,-1.160225,-0.700401,0.063750,-1.433225,0.121665,1.301151,1.181231,1.814443,1.906174,1.422278,0.240845,3.588838,-0.473635,-13.311300,-20.863299,1.450702,5.018245,4.535037,-2.369114,31.459121,-19.262485,-3.991340,-2.843223,-1.646006,-0.541288,-0.500528,-1.404623,0.564952,-4.080683,0.797341,0.378223,-2.187879,-2.103414,0.003833,-8.363524,-1.359724,-0.804826,-2.974434,1.933440,-2.255559,-3.912399,-4.339313,17.102005,-8.945587,5.603944,-2.071578,-2.992330,-2.535864,-3.000113,-3.894526,-4.748096,0.699779,-1.452205,11.019353,4.260605,0.345144,-2.187758,-4.372134,-3.507829,1.942701,8.116360,-17.158475,-11.867150,-10.023214,-12.799990,-17.580830,-23.398505,4.892663,-20.528547,-8.656957,-8.163749,-6.593598,-7.940115,-10.410964,-13.863097,1.939768,-7.427172,0.004167
1.295362,0.315581,0.535322,0.361916,0.292164,-0.104096,0.388139,2.209805,0.149713,0.021471,0.035772,0.048710,0.052382,0.040622,0.047954,0.149080,-0.477148,-0.243169,0.068193,0.196063,0.181495,0.026560,-0.090071,-0.213398,0.259899,0.016875,-0.546774,-0.663239,-0.592324,-0.202058,-0.201750,-0.452181,0.119342,-0.194326,0.061422,0.993886,0.090369,-0.926413,-4.049263,1.678613,0.281019,0.163022,0.043540,-0.073075,-0.091791,-0.017154,-0.327018,0.242311,-0.573819,-0.696968,-1.038858,-1.168994,-0.700410,0.028937,-1.438891,0.118310,1.288763,1.189290,1.805058,1.889871,1.404182,0.312127,3.551565,-0.450286,-14.047828,-20.747084,2.044283,5.579953,5.163380,-1.234755,32.866828,-20.699378,-4.294288,-3.047571,-1.761537,-0.599998,-0.553063,-1.504873,0.600269,-4.383780,0.746438,0.765725,-2.127693,-1.936518,0.069112,-8.778898,-0.851621,-1.107806,-3.012545,0.987463,-2.917098,-4.793592,-4.921473,17.477906,-9.600761,6.671526,-2.071938,-2.999992,-2.537073,-3.010024,-3.905512,-4.741216,0.716189,-1.462112,10.911760,4.205654,0.430494,-1.963616,-4.157776,-3.472891,2.099714,7.962766,-17.247692,-11.904017,-10.066068,-12.842948,-17.641388,-23.465984,5.025876,-20.539789,-8.686742,-8.189852,-6.633856,-7.987886,-10.454114,-13.876262,2.022854,-7.379915,0.004167
1.295858,0.314770,0.535568,0.366058,0.292546,-0.107944,0.371266,2.216747,0.150971,0.022237,0.036015,0.048417,0.051954,0.040499,0.046610,0.150107,-0.479500,-0.246035,0.063865,0.191195,0.178599,0.026701,-0.096063,-0.212891,0.265301,0.021820,-0.539246,-0.655352,-0.586457,-0.200747,-0.186950,-0.454052,0.060824,-0.280776,0.069944,1.017135,0.111879,-0.931549,-3.912318,1.592357,0.263131,0.150331,0.036200,-0.075574,-0.094079,-0.023411,-0.324516,0.224045,-0.570724,-0.693768,-1.047703,-1.177066,-0.700147,-0.007608,-1.442439,0.113694,1.276216,1.193406,1.792916,1.869895,1.383661,0.384974,3.511561,-0.422488,-14.756627,-20.549591,2.654143,6.144732,5.765368,-0.029537,34.241114,-22.117514,-4.593298,-3.249204,-1.873700,-0.654822,-0.600707,-1.598866,0.652317,-4.680723,0.720226,1.188161,-2.032742,-1.745828,0.142588,-9.190606,-0.318695,-1.393712,-3.067482,-0.007320,-3.619635,-5.716692,-5.530991,17.792948,-10.208260,7.717875,-2.072275,-3.006727,-2.537090,-3.019045,-3.916724,-4.735201,0.736169,-1.472462,10.802170,4.149897,0.516355,-1.739104,-3.943201,-3.433171,2.262526,7.807558,-17.335526,-11.934945,-10.100858,-12.880234,-17.701218,-23.539588,5.181785,-20.553149,-8.716384,-8.213020,-6.670139,-8.032887,-10.497451,-13.893235,2.118346,-7.335365,0.004167
1.296109,0.313600,0.535849,0.370298,0.293017,-0.111814,0.354965,2.223328,0.152156,0.022953,0.036230,0.048113,0.051515,0.040345,0.045277,0.151059,-0.481838,-0.248887,0.059499,0.186291,0.175704,0.026691,-0.102071,-0.212403,0.270651,0.026782,-0.531767,-0.647545,-0.580675,-0.199134,-0.172316,-0.455809,-0.000646,-0.366404,0.081006,1.042737,0.135896,-0.931664,-3.769647,1.500193,0.243997,0.136801,0.028392,-0.078302,-0.096567,-0.030058,-0.321797,0.204542,-0.567738,-0.688809,-1.056152,-1.184344,-0.699578,-0.045871,-1.443767,0.107888,1.263441,1.193377,1.777846,1.846073,1.360601,0.459133,3.469027,-0.390330,-15.423496,-20.271495,3.272945,6.704760,6.330404,1.232972,35.581465,-23.504686,-4.886406,-3.446724,-1.981723,-0.705330,-0.642976,-1.685629,0.735947,-4.968937,0.724447,1.643528,-1.900346,-1.530747,0.225799,-9.598249,0.241259,-1.656668,-3.148886,-1.042858,-4.362088,-6.677682,-6.166389,18.049220,-10.766326,8.726973,-2.072317,-3.012360,-2.535791,-3.027054,-3.928133,-4.730132,0.760055,-1.482926,10.689754,4.092752,0.602223,-1.515337,-3.730214,-3.390666,2.439106,7.649476,-17.421952,-11.959469,-10.126715,-12.911034,-17.759794,-23.619384,5.362270,-20.569251,-8.745733,-8.232852,-6.702032,-8.074610,-10.540676,-13.914141,2.227204,-7.294053,0.004167
1.296104,0.312076,0.536177,0.374647,0.293589,-0.115683,0.339257,2.229524,0.153261,0.023613,0.036414,0.047796,0.051063,0.040160,0.043956,0.151931,-0.484164,-0.251717,0.055099,0.181356,0.172813,0.026523,-0.108086,-0.211940,0.275948,0.031742,-0.524350,-0.639834,-0.574988,-0.197212,-0.157861,-0.457434,-0.064896,-0.450874,0.094647,1.070673,0.162269,-0.926518,-3.621390,1.402251,0.223642,0.122448,0.020133,-0.081241,-0.099233,-0.037065,-0.318730,0.183840,-0.564736,-0.681954,-1.064049,-1.190726,-0.698660,-0.085835,-1.442761,0.100990,1.250326,1.189031,1.759684,1.818245,1.334894,0.534360,3.424167,-0.353967,-16.032268,-19.914313,3.892735,7.251440,6.846906,2.536285,36.887223,-24.847935,-5.171498,-3.638570,-2.084739,-0.751027,-0.679332,-1.764141,0.866334,-5.245644,0.765290,2.129370,-1.727765,-1.290666,0.320657,-10.001832,0.830222,-1.890502,-3.267947,-2.110157,-5.143271,-7.671998,-6.826038,18.250866,-11.273447,9.681370,-2.071784,-3.016710,-2.533059,-3.033928,-3.939700,-4.726075,0.788150,-1.493149,10.573738,4.033677,0.687586,-1.293490,-3.520748,-3.347522,2.637624,7.487264,-17.506950,-11.977130,-10.142788,-12.934513,-17.816509,-23.705340,5.569067,-20.588742,-8.774638,-8.248932,-6.729121,-8.112524,-10.583448,-13.939048,2.350311,-7.256529,0.004167
1.295831,0.310201,0.536563,0.379114,0.294271,-0.119530,0.324168,2.235309,0.154282,0.024217,0.036565,0.047467,0.050596,0.039942,0.042647,0.152718,-0.486477,-0.254517,0.050665,0.176394,0.169927,0.026190,-0.114097,-0.211505,0.281190,0.036684,-0.517008,-0.632237,-0.569408,-0.194979,-0.143593,-0.458907,-0.131681,-0.533856,0.110870,1.100887,0.190793,-0.915942,-3.467693,1.298711,0.202101,0.107296,0.011444,-0.084372,-0.102052,-0.044398,-0.315120,0.161987,-0.561564,-0.673075,-1.071227,-1.196106,-0.697345,-0.127482,-1.439302,0.093118,1.236715,1.180238,1.738266,1.786274,1.306439,0.610426,3.377194,-0.313626,-16.564830,-19.480388,4.505153,7.775613,7.302323,3.860931,38.158037,-26.133625,-5.446324,-3.823024,-2.181785,-0.791349,-0.709183,-1.833337,1.058772,-5.507886,0.849310,2.642792,-1.512287,-1.024961,0.429565,-10.401835,1.449874,-2.088759,-3.437377,-3.199475,-5.961883,-8.694575,-7.508245,18.404379,-11.728408,10.562217,-2.070387,-3.019600,-2.528780,-3.039538,-3.951378,-4.723082,0.820729,-1.502751,10.453425,3.972186,0.771933,-1.074821,-3.316851,-3.305950,2.866316,7.319705,-17.590502,-11.987516,-10.148260,-12.949813,-17.870655,-23.797302,5.803752,-20.612272,-8.802956,-8.260860,-6.751000,-8.146079,-10.625380,-13.967949,2.488460,-7.223356,0.004167
1.295279,0.307983,0.537016,0.383710,0.295071,-0.123333,0.309719,2.240662,0.155213,0.024760,0.036681,0.047123,0.050115,0.039690,0.041352,0.153416,-0.488777,-0.257279,0.046202,0.171407,0.167046,0.025685,-0.120094,-0.211105,0.286375,0.041590,-0.509755,-0.624769,-0.563946,-0.192430,-0.129521,-0.460214,-0.200686,-0.615031,0.129645,1.133285,0.221216,-0.899847,-3.308701,1.189816,0.179415,0.091377,0.002350,-0.087673,-0.104996,-0.052017,-0.310708,0.139042,-0.558042,-0.662059,-1.077507,-1.200380,-0.695576,-0.170798,-1.433260,0.084422,1.222398,1.166905,1.713436,1.750042,1.275143,0.687130,3.328326,-0.269615,-17.001496,-18.972797,5.101663,8.267814,7.683334,5.184856,39.393123,-27.347598,-5.708495,-3.998209,-2.271809,-0.825670,-0.731889,-1.892122,1.328611,-5.752552,0.983186,3.180548,-1.251315,-0.732996,0.555460,-10.799328,2.101540,-2.244972,-3.670992,-4.300620,-6.816454,-9.739887,-8.211323,18.518709,-12.130352,11.349886,-2.067829,-3.020857,-2.522847,-3.043757,-3.963112,-4.721187,0.858017,-1.511346,10.328162,3.907854,0.854742,-0.860648,-3.120664,-3.268286,3.133435,7.145687,-17.672636,-11.990254,-10.142377,-12.956084,-17.921440,-23.894985,6.067659,-20.640516,-8.830556,-8.268246,-6.767288,-8.174720,-10.666052,-14.000761,2.642307,-7.195106,0.004167
1.294439,0.305429,0.537547,0.388442,0.295998,-0.127069,0.295932,2.245559,0.156048,0.025240,0.036762,0.046765,0.049619,0.039402,0.040076,0.154020,-0.491061,-0.259994,0.041713,0.166401,0.164174,0.025002,-0.126068,-0.210741,0.291500,0.046440,-0.502604,-0.617450,-0.558615,-0.189564,-0.115653,-0.461338,-0.271510,-0.694092,0.150906,1.167734,0.253226,-0.878235,-3.144563,1.075863,0.155637,0.074728,-0.007121,-0.091117,-0.108037,-0.059879,-0.305171,0.115080,-0.553962,-0.648803,-1.082701,-1.203436,-0.693279,-0.215773,-1.424504,0.075077,1.207109,1.148982,1.685046,1.709453,1.240918,0.764311,3.277783,-0.222320,-17.321908,-18.395273,5.673827,8.718667,7.976011,6.483597,40.592122,-28.475276,-5.955498,-4.162115,-2.353684,-0.853325,-0.746784,-1.939408,1.691057,-5.976436,1.173224,3.739074,-0.942571,-0.414242,0.701814,-11.196151,2.786017,-2.352662,-3.982653,-5.403219,-7.705164,-10.801866,-8.933566,18.605641,-12.479028,12.023940,-2.063820,-3.020326,-2.515166,-3.046458,-3.974839,-4.720400,0.900182,-1.518529,10.197408,3.840331,0.935504,-0.652340,-2.934415,-3.236886,3.447135,6.964110,-17.753395,-11.985069,-10.124492,-12.952499,-17.967966,-23.997982,6.361790,-20.674131,-8.857316,-8.270751,-6.777639,-8.197892,-10.704993,-14.037318,2.812327,-7.172346,0.004167
1.293304,0.302548,0.538167,0.393321,0.297058,-0.130715,0.282829,2.249981,0.156784,0.025654,0.036807,0.046392,0.049107,0.039078,0.038821,0.154525,-0.493327,-0.262651,0.037201,0.161380,0.161312,0.024133,-0.132005,-0.210417,0.296560,0.051217,-0.495571,-0.610298,-0.553427,-0.186378,-0.101996,-0.462266,-0.343669,-0.770747,0.174550,1.204062,0.286456,-0.851213,-2.975429,0.957212,0.130832,0.057398,-0.016934,-0.094678,-0.111142,-0.067936,-0.298125,0.090188,-0.549090,-0.633220,-1.086608,-1.205164,-0.690371,-0.262403,-1.412895,0.065285,1.190520,1.126464,1.652953,1.664439,1.203686,0.841852,3.225787,-0.172217,-17.506504,-17.751843,6.213666,9.119421,8.165985,7.731080,41.754399,-29.501778,-6.184658,-4.312604,-2.426213,-0.873619,-0.753204,-1.974140,2.161029,-6.176285,1.424554,4.314451,-0.584370,-0.068456,0.872630,-11.595051,3.503466,-2.405502,-4.384517,-6.497053,-8.625653,-11.873777,-9.673162,18.679928,-12.774506,12.563533,-2.058065,-3.017879,-2.505660,-3.047519,-3.986484,-4.720704,0.947332,-1.523901,10.060733,3.769352,1.013734,-0.451304,-2.760405,-3.214167,3.815394,6.774021,-17.832859,-11.971832,-10.094119,-12.938291,-18.009237,-24.105720,6.686804,-20.713787,-8.883110,-8.268116,-6.781776,-8.215056,-10.741691,-14.077348,2.998803,-7.155643,0.004167
1.291868,0.299352,0.538886,0.398353,0.298256,-0.134249,0.270430,2.253906,0.157414,0.025999,0.036812,0.046002,0.048578,0.038717,0.037595,0.154928,-0.495571,-0.265242,0.032674,0.156349,0.158463,0.023072,-0.137895,-0.210135,0.301551,0.055901,-0.488672,-0.603330,-0.548395,-0.182872,-0.088557,-0.462986,-0.416597,-0.844722,0.200444,1.242060,0.320479,-0.818992,-2.801452,0.834284,0.105072,0.039442,-0.027050,-0.098325,-0.114275,-0.076136,-0.289120,0.064464,-0.543169,-0.615241,-1.089023,-1.205451,-0.686749,-0.310697,-1.398297,0.055274,1.172258,1.099388,1.617024,1.614958,1.163374,0.919703,3.172560,-0.119865,-17.539279,-17.046203,6.714131,9.462609,8.238659,8.900049,42.879805,-30.411845,-6.393040,-4.447388,-2.488129,-0.885861,-0.750532,-1.995361,2.752925,-6.348836,1.739593,4.902303,-0.176100,0.303925,1.072248,-12.000113,4.253137,-2.397392,-4.883586,-7.572441,-9.574444,-12.947661,-10.427713,18.760034,-13.017843,12.947208,-2.050280,-3.013431,-2.494280,-3.046826,-3.997960,-4.722046,0.999482,-1.527057,9.917992,3.694838,1.088961,-0.259009,-2.601041,-3.202596,4.245885,6.574544,-17.911131,-11.950649,-10.051034,-12.912820,-18.044152,-24.217465,7.042821,-20.760189,-8.907788,-8.260216,-6.779524,-8.225707,-10.775578,-14.120466,3.201718,-7.145566,0.004167
1.290128,0.295850,0.539713,0.403546,0.299595,-0.137649,0.258757,2.257319,0.157934,0.026273,0.036779,0.045597,0.048033,0.038319,0.036404,0.155225,-0.497789,-0.267756,0.028135,0.151315,0.155629,0.021812,-0.143726,-0.209897,0.306465,0.060474,-0.481922,-0.596568,-0.543532,-0.179044,-0.075340,-0.463488,-0.489663,-0.915758,0.228423,1.281488,0.354804,-0.781900,-2.622786,0.707565,0.078447,0.020926,-0.037425,-0.102024,-0.117399,-0.084422,-0.277650,0.038023,-0.535933,-0.594814,-1.089738,-1.204186,-0.682293,-0.360681,-1.380576,0.045297,1.151917,1.067829,1.577141,1.561001,1.119919,0.997887,3.118319,-0.065914,-17.412248,-16.280710,7.169615,9.742877,8.179436,9.962855,43.968037,-31.189432,-6.577201,-4.563949,-2.538029,-0.889352,-0.738226,-2.002223,3.480494,-6.490785,2.115656,5.497485,0.281073,0.701138,1.305049,-12.417041,5.033056,-2.322266,-5.476060,-8.620494,-10.546147,-14.013432,-11.193552,18.868613,-13.210813,13.152043,-2.040183,-3.006964,-2.481023,-3.044275,-4.009165,-4.724329,1.056542,-1.527594,9.769465,3.616965,1.160806,-0.077035,-2.458893,-3.204752,4.745885,6.365083,-17.988333,-11.921994,-9.995392,-12.875632,-18.071495,-24.332277,7.429349,-20.814086,-8.931132,-8.247133,-6.770856,-8.229385,-10.806016,-14.166150,3.420713,-7.142695,0.004167
