ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,t
-0.013655,-0.112234,0.141557,0.308746,0.327988,0.238066,0.159814,-0.218602,0.548827,0.323465,0.145084,0.348220,0.580909,0.654614,0.956218,0.613522,0.180413,0.176808,0.051739,0.113622,-0.006775,0.051080,0.062993,0.190714,-0.684838,-0.567741,-0.492789,-0.732241,-0.739193,-0.630732,-0.545604,-0.500510,-0.104888,-0.329578,0.079670,-0.200856,0.626810,-0.086476,-0.200920,-0.174396,-0.114161,-0.016815,0.033784,-0.025648,-0.169238,-0.233781,-0.276730,-0.236661,-0.061498,-0.155617,-0.192114,-0.090457,-0.070017,0.090757,0.126752,0.028070,-0.095534,0.143163,0.214093,0.381103,0.165893,0.185236,-0.011161,-0.070652,-10.914306,26.270578,-8.566662,17.472859,-6.784794,19.429979,-6.654061,30.899488,2.090984,1.416367,2.458189,0.413236,4.325402,0.159402,3.307278,1.050976,5.208287,-2.592500,5.998804,-2.981835,8.082346,-1.575746,5.350819,-1.670033,7.015103,-11.914498,5.800508,-6.425484,0.956095,-10.181008,6.441494,-16.095290,-16.203551,54.800777,-6.160505,36.847078,-15.680751,36.311018,-2.150184,62.934181,11.535090,1.884887,17.937673,-10.042083,39.951190,-3.552881,22.714719,6.815511,39.918979,-35.152673,54.140377,-48.770579,50.435352,-38.058309,35.106437,-28.235610,15.509339,-21.269362,30.903540,-18.016795,6.079738,-27.809160,24.097566,-27.200039,0.004167
-0.012177,-0.114306,0.141387,0.308667,0.330793,0.239428,0.157820,-0.219756,0.550466,0.320399,0.146854,0.345181,0.580651,0.659785,0.955141,0.614390,0.179442,0.176169,0.050841,0.114735,-0.008925,0.050771,0.062663,0.189926,-0.690282,-0.565600,-0.494588,-0.735721,-0.734857,-0.634313,-0.546968,-0.498419,-0.157245,-0.220201,0.038391,-0.128583,0.592639,-0.005850,-0.236584,-0.045110,-0.107067,-0.010955,0.043994,-0.023124,-0.158844,-0.227337,-0.270988,-0.227431,-0.063373,-0.161948,-0.189981,-0.100482,-0.060060,0.089070,0.130720,0.027495,-0.080644,0.093990,0.224366,0.353883,0.165618,0.143625,-0.006741,-0.135394,-10.945249,26.317333,-8.645653,17.342587,-7.030316,19.257723,-6.710215,30.848971,2.164442,1.487390,2.530586,0.482270,4.418999,0.225529,3.379227,1.121674,5.271872,-2.575830,6.001812,-3.044662,8.082475,-1.619582,5.381963,-1.641164,6.929587,-11.964784,5.802652,-6.305770,1.068615,-10.037243,6.457228,-16.083697,-16.478559,54.882994,-6.387402,36.598528,-16.293856,35.970327,-2.229329,62.805275,11.963649,2.126876,18.220684,-9.802579,40.640344,-3.290669,23.153500,7.118191,40.126285,-35.087761,54.288357,-49.069525,50.613939,-38.306145,35.272874,-28.141158,15.214032,-21.312948,30.915606,-17.841196,6.197750,-27.612079,24.243197,-27.151912,0.004167
-0.011454,-0.116260,0.141418,0.308626,0.333435,0.240678,0.155547,-0.219659,0.551667,0.317626,0.148412,0.341473,0.580424,0.665949,0.953672,0.616282,0.178518,0.174836,0.050602,0.113935,-0.009633,0.049110,0.062725,0.188631,-0.695013,-0.564252,-0.497115,-0.738311,-0.732506,-0.637462,-0.548103,-0.497957,-0.209752,-0.110626,-0.003232,-0.056855,0.557415,0.074053,-0.272482,0.083964,-0.099656,-0.004787,0.054492,-0.020299,-0.148067,-0.220648,-0.264956,-0.217919,-0.064991,-0.168208,-0.187907,-0.110766,-0.050116,0.087210,0.134770,0.027046,-0.066149,0.044606,0.234642,0.327180,0.165730,0.102631,-0.002252,-0.200091,-10.938832,26.356021,-8.682351,17.211199,-7.157314,19.086976,-6.750726,30.718400,2.194166,1.520092,2.554462,0.510626,4.469476,0.244698,3.416988,1.146991,5.325057,-2.557507,6.012069,-3.089461,8.076330,-1.665294,5.395151,-1.632167,6.855275,-12.004437,5.775839,-6.206212,1.126410,-9.898385,6.485233,-16.013568,-16.601667,54.949917,-6.557227,36.331933,-16.619491,35.639300,-2.245219,62.493776,12.149428,2.217976,18.240363,-9.731648,41.080351,-3.193032,23.436758,7.264735,40.314160,-34.972638,54.389505,-49.243801,50.731775,-38.489890,35.385422,-28.063528,14.996199,-21.303437,30.819765,-17.702893,6.265204,-27.399238,24.408801,-27.001672,0.004167
-0.011567,-0.118086,0.141659,0.308631,0.335871,0.241828,0.152979,-0.218256,0.552398,0.315186,0.149714,0.337053,0.580193,0.673202,0.951797,0.619233,0.177647,0.172778,0.051070,0.111141,-0.008795,0.046040,0.063201,0.186799,-0.698928,-0.563746,-0.500376,-0.739961,-0.732230,-0.640123,-0.548964,-0.499217,-0.262250,-0.000884,-0.045022,0.014325,0.521640,0.153240,-0.308550,0.212489,-0.092112,0.001527,0.065066,-0.017339,-0.137081,-0.213914,-0.258772,-0.208318,-0.066398,-0.174387,-0.185856,-0.121226,-0.040205,0.085173,0.138822,0.026640,-0.052013,-0.004944,0.244814,0.300906,0.166020,0.062228,0.002360,-0.264493,-10.889894,26.380027,-8.668627,17.070626,-7.153609,18.911882,-6.771213,30.502516,2.174321,1.509252,2.523611,0.492656,4.471574,0.210311,3.416148,1.120906,5.365798,-2.538161,6.029390,-3.115112,8.062658,-1.712891,5.387370,-1.644150,6.793966,-12.028665,5.716437,-6.123557,1.124287,-9.762253,6.527011,-15.881930,-16.553545,54.987250,-6.653906,36.028985,-16.629112,35.303802,-2.183576,61.985641,12.059544,2.136274,17.965490,-9.855417,41.244433,-3.286999,23.544278,7.231682,40.472372,-34.804275,54.432153,-49.281909,50.776144,-38.602515,35.428219,-28.001612,14.863549,-21.230235,30.606053,-17.597658,6.274474,-27.168275,24.597052,-26.745107,0.004167
-0.012601,-0.119744,0.142119,0.308700,0.338081,0.242923,0.150094,-0.215482,0.552635,0.313134,0.150709,0.331880,0.579921,0.681647,0.949494,0.623266,0.176823,0.169983,0.052288,0.106337,-0.006339,0.041568,0.064122,0.184385,-0.701935,-0.564138,-0.504347,-0.740625,-0.734056,-0.642225,-0.549490,-0.502297,-0.314560,0.108965,-0.086764,0.084919,0.485868,0.231697,-0.344699,0.340107,-0.084643,0.007804,0.075484,-0.014435,-0.126082,-0.207366,-0.252588,-0.198846,-0.067643,-0.180478,-0.183790,-0.131775,-0.030351,0.082958,0.142786,0.026193,-0.038190,-0.054594,0.254762,0.274984,0.166255,0.022403,0.007158,-0.328338,-10.795849,26.378656,-8.596199,16.907968,-7.005559,18.722899,-6.768732,30.194999,2.097376,1.448619,2.430011,0.421378,4.419335,0.114179,3.371390,1.036272,5.391671,-2.519511,6.053803,-3.121121,8.039967,-1.763076,5.354681,-1.679239,6.749305,-12.028713,5.620416,-6.050594,1.056044,-9.624091,6.585870,-15.684128,-16.320479,54.974390,-6.661632,35.663581,-16.292172,34.942060,-2.031925,61.265935,11.650857,1.857168,17.353948,-10.205288,41.106737,-3.604057,23.452242,6.993753,40.589216,-34.580764,54.404864,-49.170137,50.730223,-38.637094,35.381056,-27.957111,14.825492,-21.072978,30.263831,-17.511796,6.215300,-26.912642,24.813492,-26.373968,0.004167
-0.014633,-0.121161,0.142799,0.308871,0.340082,0.244049,0.146869,-0.211261,0.552357,0.311541,0.151336,0.325928,0.579577,0.691385,0.946744,0.628384,0.176034,0.166461,0.054297,0.099586,-0.002234,0.035775,0.065521,0.181332,-0.703956,-0.565489,-0.508968,-0.740259,-0.737932,-0.643683,-0.549601,-0.507304,-0.366487,0.218817,-0.128209,0.154836,0.450710,0.309366,-0.380833,0.466432,-0.077493,0.013836,0.085478,-0.011806,-0.115292,-0.201265,-0.246583,-0.189753,-0.068780,-0.186481,-0.181666,-0.142324,-0.020582,0.080557,0.146559,0.025610,-0.024617,-0.104241,0.264355,0.249368,0.166180,-0.016842,0.012222,-0.391346,-10.658494,26.336557,-8.456866,16.704151,-6.697545,18.506161,-6.742663,29.789169,1.953636,1.330846,2.263385,0.288278,4.306111,-0.053786,3.276402,0.884734,5.399846,-2.504681,6.085725,-3.107849,8.006503,-1.817503,5.291960,-1.741023,6.727722,-11.990873,5.483196,-5.974886,0.913995,-9.475980,6.667638,-15.413541,-15.898900,54.884399,-6.565807,35.199942,-15.575527,34.523449,-1.781317,60.321464,10.866371,1.354236,16.349618,-10.818181,40.643900,-4.180639,23.132898,6.524635,40.651552,-34.301548,54.297005,-48.891734,50.572010,-38.587222,35.218379,-27.936291,14.893572,-20.798456,29.781444,-17.419076,6.073626,-26.620792,25.067402,-25.874479,0.004167
-0.017721,-0.122226,0.143697,0.309203,0.341922,0.245336,0.143279,-0.205524,0.551557,0.310493,0.151533,0.319198,0.579144,0.702484,0.943536,0.634556,0.175261,0.162248,0.057126,0.091052,0.003482,0.028837,0.067431,0.177567,-0.704942,-0.567854,-0.514123,-0.738831,-0.743712,-0.644395,-0.549205,-0.514336,-0.417844,0.328501,-0.169072,0.223907,0.416842,0.386132,-0.416848,0.591051,-0.070947,0.019382,0.094746,-0.009707,-0.104962,-0.195918,-0.240961,-0.181322,-0.069866,-0.192411,-0.179435,-0.152786,-0.010928,0.077956,0.150019,0.024781,-0.011196,-0.153724,0.273449,0.224062,0.165507,-0.055470,0.017659,-0.453205,-10.487238,26.233096,-8.243035,16.432160,-6.211630,18.242971,-6.696258,29.279233,1.731161,1.148024,2.011152,0.083640,4.125279,-0.305381,3.124407,0.657269,5.387305,-2.498664,6.126441,-3.076773,7.960356,-1.879245,5.192642,-1.835368,6.739853,-11.895153,5.299242,-5.877118,0.688198,-9.306208,6.781759,-15.061120,-15.303279,54.684435,-6.354827,34.590127,-14.443644,34.007444,-1.429058,59.145239,9.632607,0.603345,14.880492,-11.734195,39.841349,-5.056406,22.557672,5.800842,40.647206,-33.968492,54.101494,-48.426043,50.274363,-38.448808,34.909715,-27.954207,15.082811,-20.356614,29.146128,-17.277131,5.829973,-26.276043,25.374239,-25.225384,0.004167
-0.021882,-0.122788,0.144794,0.309787,0.343683,0.246971,0.139302,-0.198217,0.550251,0.310076,0.151237,0.311743,0.578630,0.714945,0.939876,0.641706,0.174469,0.157414,0.060772,0.081029,0.010664,0.021041,0.069867,0.173001,-0.704900,-0.571273,-0.519636,-0.736324,-0.751134,-0.644267,-0.548202,-0.523463,-0.468480,0.437764,-0.209035,0.291846,0.385014,0.461802,-0.452654,0.713525,-0.065341,0.024170,0.102936,-0.008434,-0.095369,-0.191679,-0.235960,-0.173872,-0.070962,-0.198303,-0.177042,-0.163082,-0.001431,0.075128,0.153021,0.023574,0.002215,-0.202799,0.281881,0.199153,0.163903,-0.093397,0.023618,-0.513568,-10.304869,26.041859,-7.948526,16.054884,-5.527503,17.910235,-6.639121,28.662715,1.416955,0.893793,1.659633,-0.201694,3.872852,-0.652578,2.910507,0.346312,5.351745,-2.509003,6.179438,-3.030618,7.900045,-1.953482,5.048618,-1.971989,6.802807,-11.713574,5.060868,-5.729321,0.364930,-9.099319,6.942954,-14.614865,-14.579415,54.336978,-6.022583,33.770455,-12.860199,33.343522,-0.981744,57.743867,7.861597,-0.405467,12.861292,-12.987910,38.711936,-6.267133,21.710592,4.812667,40.574605,-33.589683,53.823976,-47.747698,49.808853,-38.225418,34.424964,-28.045545,15.416160,-19.676126,28.344911,-17.024886,5.457075,-25.860176,25.762308,-24.396860,0.004167
-0.027083,-0.122634,0.146017,0.310770,0.345448,0.249203,0.134894,-0.189317,0.548497,0.310345,0.150412,0.303705,0.578093,0.728630,0.935805,0.649686,0.173566,0.152095,0.065125,0.070012,0.018953,0.012818,0.072769,0.167565,-0.703947,-0.575756,-0.525260,-0.732767,-0.759802,-0.643244,-0.546527,-0.534675,-0.518339,0.546237,-0.247750,0.358216,0.356060,0.536086,-0.488202,0.833405,-0.061072,0.027898,0.109648,-0.008320,-0.086810,-0.188953,-0.231839,-0.167756,-0.072124,-0.204223,-0.174414,-0.173146,0.007867,0.072022,0.155387,0.021816,0.015842,-0.251107,0.289464,0.174842,0.160973,-0.130473,0.030312,-0.572038,-10.159028,25.730880,-7.568350,15.522052,-4.620751,17.485042,-6.590157,27.947103,1.001579,0.569364,1.198291,-0.571098,3.555293,-1.102894,2.639312,-0.048402,5.294442,-2.547132,6.254516,-2.972258,7.826475,-2.048276,4.850356,-2.168288,6.944820,-11.407931,4.753770,-5.493987,-0.078377,-8.840304,7.173981,-14.060358,-13.826990,53.802446,-5.568446,32.653423,-10.787761,32.473982,-0.452561,56.152147,5.464885,-1.636289,10.205700,-14.584868,37.349533,-7.826786,20.633766,3.591556,40.476044,-33.193492,53.512785,-46.824426,49.161120,-37.944043,33.754763,-28.298061,15.941509,-18.661560,27.368384,-16.587279,4.914556,-25.374802,26.293268,-23.357735,0.004167
-0.033277,-0.121426,0.147108,0.312438,0.347185,0.252395,0.129883,-0.178805,0.546452,0.311252,0.149090,0.295373,0.577661,0.743166,0.931426,0.658242,0.172221,0.146607,0.069716,0.058867,0.027524,0.004823,0.075811,0.161343,-0.702456,-0.581252,-0.530708,-0.728295,-0.769186,-0.641394,-0.544260,-0.547752,-0.567558,0.653420,-0.284846,0.422368,0.330916,0.608596,-0.523517,0.950275,-0.058577,0.030274,0.114446,-0.009715,-0.079555,-0.188174,-0.228846,-0.163325,-0.073392,-0.210287,-0.171434,-0.182927,0.016929,0.068549,0.156907,0.019259,0.030033,-0.298128,0.295960,0.151490,0.156221,-0.166486,0.038056,-0.628157,-10.203646,25.276454,-7.059662,14.735453,-3.364152,17.003107,-6.573085,27.235129,0.482331,0.201867,0.612877,-1.012507,3.223528,-1.661956,2.366244,-0.509639,5.231685,-2.643346,6.405921,-2.883562,7.756910,-2.173065,4.571286,-2.488821,7.263680,-10.910700,4.299939,-5.121678,-0.759381,-8.578616,7.530893,-13.405689,-13.313289,53.079596,-4.930505,31.028963,-8.000275,31.366696,0.242631,54.581744,2.256939,-2.851592,6.687732,-16.444226,36.214111,-9.746114,19.698831,2.298755,40.667483,-32.959295,53.478586,-45.539330,48.398620,-37.753482,32.986976,-29.166561,16.923569,-17.159611,26.185636,-15.931440,4.038506,-25.096322,27.222873,-22.194512,0.004167
-0.041000,-0.118004,0.146643,0.315892,0.347939,0.257572,0.122994,-0.166091,0.544686,0.312264,0.147612,0.287375,0.577544,0.757699,0.926920,0.666880,0.168365,0.142450,0.071951,0.050115,0.033432,-0.001376,0.077052,0.155595,-0.701959,-0.587543,-0.535941,-0.723462,-0.778650,-0.639212,-0.542325,-0.561575,-0.616916,0.758707,-0.319768,0.483237,0.311049,0.679089,-0.558717,1.064143,-0.058308,0.031116,0.116832,-0.012923,-0.073668,-0.189796,-0.226995,-0.160856,-0.074727,-0.216743,-0.167749,-0.192311,0.025804,0.064577,0.157265,0.015384,0.045546,-0.343063,0.300808,0.129662,0.148655,-0.201430,0.047408,-0.681507,-7.566522,-7.762561,-7.398035,-3.735034,-7.711044,-6.564754,-7.352153,-10.325859,-0.631114,-1.373517,-1.371734,-0.995292,-0.045695,-0.222745,0.039729,-0.943795,3.644414,3.961662,4.529419,3.882885,3.283339,0.762935,0.558104,0.826613,7.453749,7.226171,5.647233,2.151363,3.330954,6.612255,9.842653,11.714027,-9.199993,-9.093325,-9.582560,-8.572955,-20.957780,-10.412917,-3.331012,-9.888857,-4.380066,-9.353886,-9.076949,-4.523787,4.310813,-4.610235,-2.305579,-14.998459,21.948604,19.338229,24.798938,13.443871,10.159522,-2.342852,5.107322,6.439944,10.784078,12.738877,17.977361,5.082184,0.842988,11.348189,24.546725,19.731173,0.004167
-0.049256,-0.113265,0.144809,0.320370,0.347695,0.263642,0.115027,-0.152547,0.543251,0.313119,0.146307,0.280349,0.577791,0.771167,0.922543,0.675212,0.163627,0.139637,0.072543,0.043709,0.037141,-0.005928,0.077296,0.151052,-0.702058,-0.594255,-0.540305,-0.719137,-0.787528,-0.637825,-0.540624,-0.575053,-0.654082,0.725106,-0.355122,0.466098,0.273874,0.650102,-0.595931,1.019978,-0.062456,0.025534,0.111108,-0.016270,-0.080280,-0.187038,-0.233344,-0.161511,-0.077424,-0.201129,-0.167460,-0.178076,0.019467,0.067992,0.145378,0.019560,0.064854,-0.315561,0.313716,0.135571,0.159869,-0.176528,0.069746,-0.634373,-7.711353,-8.120985,-7.447506,-4.515118,-7.591007,-7.172130,-7.692281,-10.565991,-0.710900,-1.386571,-1.454871,-1.001380,-0.055041,-0.149405,0.025386,-0.861780,3.573374,4.104931,4.470350,3.889247,3.198966,0.787176,0.468315,1.039296,7.636341,7.307321,5.689121,2.502312,3.335388,6.963779,10.160146,11.687281,-9.302028,-9.793279,-9.688567,-10.265977,-20.590249,-11.583963,-3.886541,-10.642748,-5.368133,-9.577059,-9.896611,-4.256719,4.169858,-3.301371,-2.759632,-13.971659,21.355202,21.117842,24.456585,14.547494,9.830075,-1.434435,4.654164,8.408403,11.205218,13.470165,18.137156,6.082786,1.016007,12.393226,25.004180,19.798458,0.004167
-0.057352,-0.108311,0.142269,0.325024,0.346991,0.269671,0.106714,-0.139449,0.541982,0.313772,0.145242,0.274072,0.578344,0.783442,0.918241,0.683133,0.158850,0.137659,0.072366,0.038858,0.039542,-0.009450,0.077206,0.147340,-0.702396,-0.600808,-0.543659,-0.715302,-0.795609,-0.636970,-0.538882,-0.587482,-0.691096,0.689233,-0.390073,0.445049,0.237727,0.617754,-0.633752,0.973823,-0.066744,0.019923,0.105121,-0.019915,-0.086009,-0.185279,-0.238521,-0.162794,-0.077162,-0.188380,-0.164586,-0.166775,0.015109,0.068395,0.135888,0.021031,0.086770,-0.289650,0.328258,0.141482,0.172085,-0.152289,0.095613,-0.590049,-7.849805,-8.418099,-7.535581,-5.182736,-7.535594,-7.655930,-8.025606,-10.752810,-0.737976,-1.373042,-1.492513,-0.975770,-0.033860,-0.056500,0.045193,-0.768900,3.538643,4.221596,4.435974,3.898312,3.143378,0.812023,0.417544,1.207761,7.779934,7.357890,5.742750,2.790358,3.353250,7.230663,10.439815,11.644715,-9.401038,-10.444587,-9.829729,-11.767072,-20.355369,-12.555760,-4.419631,-11.320430,-5.956491,-9.632583,-10.398195,-3.885523,4.247876,-2.061977,-2.972746,-13.001384,21.114067,22.484483,24.403659,15.422672,9.769301,-0.760551,4.576665,9.834781,11.605066,13.949955,18.402040,6.829255,1.250921,13.155642,25.476641,19.713463,0.004167
-0.065056,-0.103387,0.139358,0.329592,0.346099,0.275416,0.098375,-0.127049,0.540765,0.314218,0.144473,0.268423,0.579117,0.794506,0.913969,0.690614,0.154462,0.136237,0.071858,0.035041,0.041199,-0.012294,0.077122,0.144265,-0.702707,-0.607014,-0.546043,-0.711951,-0.802902,-0.636572,-0.536977,-0.598704,-0.728217,0.651624,-0.425016,0.420804,0.202158,0.582851,-0.672429,0.926240,-0.070971,0.014339,0.099009,-0.023720,-0.090895,-0.184187,-0.242604,-0.164409,-0.075025,-0.177370,-0.160027,-0.157368,0.012139,0.066890,0.127886,0.020960,0.110402,-0.264710,0.343856,0.147828,0.184872,-0.128212,0.124100,-0.547664,-7.973025,-8.667202,-7.637213,-5.763277,-7.485673,-8.041979,-8.343320,-10.893817,-0.746680,-1.354434,-1.514368,-0.943353,-0.009650,0.033080,0.070052,-0.683820,3.520709,4.316717,4.411404,3.907453,3.101073,0.835635,0.387253,1.342763,7.897117,7.389581,5.805151,3.032982,3.370733,7.434313,10.689430,11.592868,-9.479556,-11.043027,-9.970902,-13.115970,-20.110289,-13.363007,-4.928980,-11.907565,-6.363205,-9.630684,-10.760340,-3.516247,4.350563,-0.953887,-3.127485,-12.140467,21.036020,23.547305,24.459088,16.114139,9.814299,-0.262695,4.670094,10.880498,11.971469,14.261659,18.713877,7.386965,1.525613,13.711996,25.920856,19.548338,0.004167
-0.072340,-0.098599,0.136234,0.333955,0.345112,0.280777,0.090116,-0.115414,0.539509,0.314460,0.144027,0.263331,0.580003,0.804402,0.909672,0.697664,0.150656,0.135251,0.071218,0.031945,0.042454,-0.014659,0.077185,0.141733,-0.702786,-0.612759,-0.547553,-0.709022,-0.809488,-0.636543,-0.534841,-0.608652,-0.765558,0.612655,-0.460156,0.393887,0.167023,0.545990,-0.712076,0.877637,-0.075077,0.008776,0.092799,-0.027629,-0.095057,-0.183578,-0.245753,-0.166208,-0.071716,-0.167417,-0.154382,-0.149205,0.010145,0.064169,0.120785,0.020046,0.135176,-0.240352,0.360151,0.154854,0.197906,-0.104018,0.154587,-0.506659,-8.077257,-8.878501,-7.737078,-6.273735,-7.411246,-8.349023,-8.641389,-10.996438,-0.750396,-1.336850,-1.530840,-0.912077,0.008385,0.112660,0.089641,-0.610686,3.509177,4.395183,4.389890,3.916648,3.065061,0.858301,0.367172,1.452491,7.995368,7.408839,5.871643,3.240208,3.378952,7.587943,10.913577,11.535100,-9.528339,-11.591699,-10.092801,-14.339468,-19.785721,-14.032543,-5.413798,-12.404091,-6.684359,-9.603528,-11.049191,-3.176180,4.401605,0.020336,-3.298669,-11.385404,21.021540,24.388404,24.531542,16.664011,9.889378,0.110013,4.824320,11.659307,12.300747,14.454716,19.032501,7.797608,1.821773,14.112459,26.316355,19.344527,0.004167
-0.079270,-0.093981,0.132971,0.338072,0.344036,0.285724,0.081939,-0.104522,0.538137,0.314503,0.143919,0.258752,0.580899,0.813193,0.905298,0.704307,0.147505,0.134653,0.070533,0.029373,0.043523,-0.016659,0.077439,0.139700,-0.702471,-0.617980,-0.548299,-0.706434,-0.815475,-0.636800,-0.532426,-0.617317,-0.803155,0.572594,-0.495582,0.364687,0.132345,0.507624,-0.752730,0.828311,-0.079053,0.003220,0.086486,-0.031613,-0.098622,-0.183343,-0.248133,-0.168111,-0.067691,-0.158110,-0.148048,-0.141878,0.008846,0.060666,0.114203,0.018702,0.160717,-0.216340,0.376905,0.162676,0.210941,-0.079567,0.186640,-0.466682,-8.161042,-9.059159,-7.825677,-6.724935,-7.297075,-8.590017,-8.917905,-11.067046,-0.754355,-1.321491,-1.545352,-0.884051,0.017685,0.181067,0.100714,-0.549201,3.498332,4.460736,4.368307,3.926353,3.032169,0.880575,0.351286,1.542681,8.079596,7.419270,5.937951,3.417853,3.372244,7.699939,11.115413,11.473279,-9.541259,-12.095473,-10.184812,-15.454708,-19.349001,-14.583769,-5.872414,-12.816461,-6.965000,-9.559557,-11.289221,-2.868178,4.373176,0.873574,-3.515576,-10.719933,21.017589,25.063260,24.573037,17.101980,9.959049,0.392636,4.977993,12.245975,12.594716,14.558081,19.330447,8.087351,2.124508,14.389464,26.655354,19.124555,0.004167
-0.085955,-0.089533,0.129598,0.341935,0.342835,0.290259,0.073800,-0.094309,0.536585,0.314358,0.144154,0.254653,0.581720,0.820948,0.900799,0.710580,0.145027,0.134427,0.069838,0.027186,0.044555,-0.018370,0.077886,0.138139,-0.701634,-0.622654,-0.548385,-0.704101,-0.820980,-0.637273,-0.529692,-0.624729,-0.840992,0.531634,-0.531308,0.333514,0.098237,0.468103,-0.794377,0.778483,-0.082911,-0.002340,0.080062,-0.035657,-0.101704,-0.183419,-0.249892,-0.170073,-0.063247,-0.149207,-0.141291,-0.135133,0.008052,0.056652,0.107888,0.017167,0.186780,-0.192535,0.393959,0.171329,0.223774,-0.054817,0.219953,-0.427510,-8.224093,-9.213794,-7.897271,-7.123508,-7.135637,-8.773506,-9.172119,-11.110629,-0.760598,-1.308199,-1.558891,-0.859504,0.017977,0.238788,0.102599,-0.498034,3.484940,4.515984,4.345188,3.936892,3.001001,0.902814,0.335921,1.617234,8.153293,7.422849,6.000784,3.569392,3.347045,7.775711,11.297364,11.408398,-9.513964,-12.558435,-10.241736,-16.471817,-18.786065,-15.029472,-6.302968,-13.153162,-7.227956,-9.500738,-11.489726,-2.588749,4.257116,1.619832,-3.788400,-10.128109,20.995739,25.607584,24.557396,17.446794,10.006962,0.607129,5.096039,12.688031,12.857874,14.588694,19.588899,8.273229,2.421844,14.564396,26.936548,18.899549,0.004167
-0.092513,-0.085241,0.126126,0.345559,0.341455,0.294392,0.065638,-0.084690,0.534796,0.314036,0.144736,0.251007,0.582402,0.827728,0.896132,0.716520,0.143212,0.134573,0.069149,0.025284,0.045661,-0.019843,0.078514,0.137036,-0.700163,-0.626782,-0.547898,-0.701932,-0.826115,-0.637902,-0.526600,-0.630940,-0.879029,0.489927,-0.567303,0.300625,0.064860,0.427717,-0.836976,0.728320,-0.086665,-0.007912,0.073517,-0.039751,-0.104393,-0.183768,-0.251150,-0.172073,-0.058583,-0.140569,-0.134290,-0.128816,0.007636,0.052291,0.101674,0.015570,0.213205,-0.168859,0.411197,0.180796,0.236238,-0.029784,0.254303,-0.389010,-8.266752,-9.345127,-7.948589,-7.473371,-6.923486,-8.904824,-9.403956,-11.130878,-0.769934,-1.296582,-1.571667,-0.838169,0.009642,0.286611,0.095453,-0.455893,3.467099,4.562660,4.319833,3.948359,2.971029,0.925161,0.318767,1.678801,8.219100,7.420563,6.057843,3.697009,3.301135,7.818759,11.461400,11.340840,-9.443398,-12.983218,-10.261828,-17.396065,-18.092282,-15.377110,-6.703918,-13.422801,-7.485929,-9.427613,-11.654607,-2.333777,4.052743,2.270063,-4.119749,-9.597407,20.940611,26.043733,24.469776,17.709585,10.026084,0.766578,5.157906,13.015120,13.095628,14.556398,19.794829,8.367098,2.704132,14.651847,27.161567,18.673650,0.004167
